uid,id,score
u00074,a03837,4
u00074,a06932,2
u00074,a03088,2
u00074,a00691,2
u00074,a03207,2
u00074,a05721,1
u00074,a04655,5
u00074,a02294,1
u00074,a04758,3
u00074,a03658,3
u00074,a01059,2
u00074,a04715,4
u00074,a04883,1
u00074,a01414,5
u00074,a00710,2
u00074,a00340,2
u00074,a03665,5
u00074,a02509,3
u00074,a06685,1
u00074,a00287,3
u00074,a06045,4
u00074,a02986,1
u00074,a05329,3
u00074,a04350,5
u00074,a06430,5
u00074,a03553,1
u00074,a03396,1
u00074,a01009,4
u00074,a05971,4
u00074,a03640,4
u00074,a04945,2
u00074,a02512,2
u00074,a02924,5
u00074,a04312,3
u00074,a03970,3
u00074,a00946,4
u00074,a01159,1
u00074,a06480,4
u00074,a02965,5
u00074,a06594,3
u00074,a04630,2
u00074,a00641,2
u00074,a00004,5
u00074,a00702,5
u00074,a06920,1
u00074,a03905,5
u00074,a05643,2
u00074,a03583,5
u00074,a01257,1
u00074,a06208,4
u00074,a02058,5
u00074,a01099,2
u00074,a00592,5
u00074,a01485,3
u00074,a03720,5
u00074,a03230,4
u00074,a03367,5
u00074,a03172,2
u00074,a00842,4
u00074,a06392,4
u00074,a02593,4
u00074,a00090,5
u00074,a04136,1
u00074,a02101,4
u00074,a01891,2
u00074,a05639,1
u00074,a02426,5
u00074,a05320,4
u00074,a00630,2
u00074,a02021,3
u00074,a06919,2
u00074,a04300,5
u00074,a03316,3
u00074,a04456,3
u00074,a01184,1
u00074,a03093,2
u00074,a01854,3
u00074,a02257,3
u00074,a01526,2
u00074,a05044,2
u00074,a04232,3
u00074,a01598,4
u00074,a04282,4
u00074,a01562,4
u00074,a00247,2
u00074,a06780,5
u00074,a05715,1
u00074,a02405,2
u00074,a00877,3
u00074,a06291,3
u00074,a06127,4
u00074,a02359,2
u00074,a04722,5
u00075,a06168,2
u00075,a04157,2
u00075,a02411,3
u00075,a01578,4
u00075,a01556,2
u00075,a04212,5
u00075,a01178,4
u00075,a03359,1
u00075,a05920,2
u00075,a04959,1
u00075,a04334,3
u00075,a00938,3
u00075,a00319,1
u00075,a06403,5
u00075,a02386,5
u00075,a01746,5
u00075,a04431,2
u00075,a06319,4
u00075,a05707,2
u00075,a06529,4
u00075,a01356,5
u00075,a05561,2
u00075,a05720,2
u00075,a03034,4
u00075,a06603,2
u00075,a05459,1
u00075,a05603,2
u00075,a00824,1
u00075,a01386,1
u00075,a01563,2
u00075,a06500,5
u00075,a02360,5
u00075,a00708,1
u00075,a00902,2
u00075,a00026,1
u00075,a06316,3
u00075,a05267,1
u00075,a00699,1
u00075,a01354,2
u00075,a02191,5
u00075,a00784,3
u00075,a04389,2
u00075,a03475,1
u00075,a01102,4
u00075,a05760,5
u00075,a05686,2
u00075,a02347,1
u00075,a04150,2
u00075,a00639,3
u00075,a00563,2
u00075,a06068,3
u00075,a00526,5
u00075,a06688,4
u00075,a06103,1
u00075,a02039,3
u00075,a00975,3
u00075,a03111,4
u00075,a02965,1
u00075,a02079,4
u00075,a06835,3
u00075,a06909,1
u00075,a05425,2
u00075,a05432,2
u00075,a00159,3
u00075,a02863,3
u00075,a05576,5
u00075,a02681,4
u00075,a00454,5
u00075,a04858,3
u00075,a04394,2
u00075,a03031,1
u00075,a02356,5
u00075,a00750,2
u00075,a06445,3
u00075,a00471,2
u00075,a04381,4
u00075,a04992,1
u00075,a06294,5
u00075,a01304,2
u00075,a02243,5
u00075,a00758,4
u00075,a04892,5
u00075,a03494,5
u00075,a03340,5
u00075,a06727,5
u00075,a05564,3
u00075,a04332,1
u00075,a02888,1
u00075,a03577,5
u00075,a04579,3
u00075,a03709,2
u00075,a05313,4
u00075,a01133,4
u00075,a00922,1
u00075,a01541,4
u00075,a05825,5
u00076,a05401,1
u00076,a06825,5
u00076,a02579,1
u00076,a00293,1
u00076,a06619,1
u00076,a06224,3
u00076,a01458,1
u00076,a00947,3
u00076,a04279,5
u00076,a01437,2
u00076,a00635,3
u00076,a05524,3
u00076,a02783,3
u00076,a03499,4
u00076,a01731,3
u00076,a02856,4
u00076,a00056,5
u00076,a03230,1
u00076,a06923,1
u00076,a03187,1
u00076,a06930,2
u00076,a02860,4
u00076,a00841,4
u00076,a05868,1
u00076,a01617,2
u00076,a04788,4
u00076,a06013,3
u00076,a05798,3
u00076,a00749,3
u00076,a05955,4
u00076,a06615,4
u00076,a06881,4
u00076,a01890,2
u00076,a04765,2
u00076,a00011,2
u00076,a06177,1
u00076,a03683,2
u00076,a02120,5
u00076,a02380,2
u00076,a00042,2
u00076,a01084,2
u00076,a03928,1
u00076,a05605,2
u00076,a05220,5
u00076,a01988,4
u00076,a00773,5
u00076,a02920,2
u00076,a06638,1
u00076,a00100,4
u00076,a03234,2
u00076,a01558,1
u00076,a06598,2
u00076,a06302,4
u00076,a02610,2
u00076,a02828,2
u00076,a02792,2
u00076,a06854,2
u00076,a01732,5
u00076,a03756,5
u00076,a04282,1
u00076,a00414,3
u00076,a04485,2
u00076,a00139,3
u00076,a04297,3
u00076,a06401,5
u00076,a02000,3
u00076,a04895,4
u00076,a06951,5
u00076,a00285,2
u00076,a02208,4
u00076,a00901,4
u00076,a05500,2
u00076,a00842,4
u00076,a05537,2
u00076,a04793,5
u00076,a06948,5
u00076,a00564,2
u00076,a04474,1
u00076,a03357,4
u00076,a05713,4
u00076,a00069,4
u00076,a02996,4
u00076,a01226,3
u00076,a00720,3
u00076,a05524,2
u00076,a06656,2
u00076,a05236,2
u00076,a06857,3
u00076,a01694,5
u00076,a04770,4
u00077,a03122,1
u00077,a01852,4
u00077,a01056,5
u00077,a00336,4
u00077,a01602,3
u00077,a03812,2
u00077,a02299,5
u00077,a01882,1
u00077,a06046,2
u00077,a01698,3
u00077,a06459,4
u00077,a04777,4
u00077,a04354,5
u00077,a03223,5
u00077,a00986,1
u00077,a05981,4
u00077,a02454,3
u00077,a02728,3
u00077,a05326,2
u00077,a01552,5
u00077,a04485,1
u00077,a03285,3
u00077,a06801,5
u00077,a02452,3
u00077,a02445,1
u00077,a00369,3
u00077,a00225,2
u00077,a03863,4
u00077,a04868,1
u00077,a01964,3
u00077,a05264,3
u00077,a01240,2
u00077,a05139,2
u00077,a05713,2
u00077,a01027,5
u00077,a01438,1
u00077,a03698,2
u00077,a03593,2
u00077,a02438,3
u00077,a05390,5
u00077,a05711,5
u00077,a01213,3
u00077,a00987,5
u00077,a04704,1
u00077,a01954,5
u00077,a02237,1
u00077,a01420,4
u00077,a06529,4
u00077,a01196,5
u00077,a06110,1
u00077,a03937,3
u00077,a02857,5
u00077,a01513,3
u00077,a04457,4
u00077,a02366,1
u00077,a05849,5
u00077,a01190,1
u00077,a05245,1
u00077,a06104,5
u00077,a05320,2
u00077,a04774,2
u00077,a06028,1
u00077,a06408,3
u00077,a03362,3
u00077,a06332,5
u00077,a04993,3
u00077,a02249,3
u00077,a01816,4
u00077,a04545,3
u00077,a02443,2
u00077,a06756,1
u00077,a06190,1
u00077,a03899,3
u00077,a06067,4
u00077,a04423,5
u00077,a03789,1
u00077,a06391,2
u00077,a04844,5
u00077,a03816,1
u00077,a06083,1
u00077,a03363,5
u00077,a05134,4
u00077,a06585,3
u00077,a05075,4
u00077,a03711,5
u00077,a05910,1
u00077,a02404,2
u00077,a06101,5
u00077,a03892,1
u00077,a02593,3
u00077,a04455,5
u00077,a06042,2
u00077,a00895,2
u00077,a02970,3
u00077,a04144,3
u00077,a05086,1
u00077,a06695,1
u00077,a01225,4
u00078,a05591,1
u00078,a04321,2
u00078,a06645,1
u00078,a01861,5
u00078,a06338,3
u00078,a00085,4
u00078,a00980,4
u00078,a05123,1
u00078,a04414,1
u00078,a03101,2
u00078,a00249,3
u00078,a04217,3
u00078,a06903,4
u00078,a05358,5
u00078,a06616,1
u00078,a03765,4
u00078,a01759,2
u00078,a03856,4
u00078,a04459,5
u00078,a05206,5
u00078,a06644,1
u00078,a04196,5
u00078,a00615,4
u00078,a03161,2
u00078,a04545,4
u00078,a06793,3
u00078,a00224,2
u00078,a01966,3
u00078,a06634,4
u00078,a03625,4
u00078,a01642,3
u00078,a03115,1
u00078,a04729,3
u00078,a02491,4
u00078,a00027,2
u00078,a06861,2
u00078,a02485,3
u00078,a02157,3
u00078,a03848,3
u00078,a00734,2
u00078,a02407,3
u00078,a00630,3
u00078,a04628,4
u00078,a03169,4
u00078,a01770,2
u00078,a05373,1
u00078,a00073,2
u00078,a06746,4
u00078,a03968,4
u00078,a03689,3
u00078,a00754,2
u00078,a04573,3
u00078,a06302,1
u00078,a04394,3
u00078,a01310,3
u00078,a05108,5
u00078,a03134,5
u00078,a04872,5
u00078,a05033,4
u00078,a01565,2
u00078,a04162,1
u00078,a05105,4
u00078,a01697,5
u00078,a05693,4
u00078,a03326,1
u00078,a05702,1
u00078,a05833,2
u00078,a03812,3
u00078,a03961,3
u00078,a00766,1
u00078,a02969,4
u00078,a05409,2
u00078,a06533,4
u00078,a01998,2
u00078,a00575,2
u00078,a05501,5
u00078,a03985,5
u00078,a05871,2
u00078,a04132,3
u00078,a00802,4
u00078,a06818,2
u00078,a03903,1
u00078,a01708,2
u00078,a03958,3
u00078,a02317,5
u00078,a00398,5
u00078,a04616,5
u00078,a03673,3
u00078,a04315,4
u00078,a03939,4
u00078,a02996,1
u00078,a05615,3
u00079,a03807,5
u00079,a05169,5
u00079,a06530,4
u00079,a04854,5
u00079,a01679,1
u00079,a02372,1
u00079,a04325,1
u00079,a01443,4
u00079,a06412,2
u00079,a06701,5
u00079,a05030,3
u00079,a01752,1
u00079,a02835,3
u00079,a05636,2
u00079,a02986,4
u00079,a06118,3
u00079,a02542,4
u00079,a00537,5
u00079,a06526,1
u00079,a04788,5
u00079,a00609,2
u00079,a01956,2
u00079,a00769,5
u00079,a06322,1
u00079,a02640,4
u00079,a00971,5
u00079,a00597,3
u00079,a05311,2
u00079,a05613,3
u00079,a00665,2
u00079,a02797,5
u00079,a02727,2
u00079,a04787,3
u00079,a03001,1
u00079,a03536,3
u00079,a04668,1
u00079,a01847,4
u00079,a03377,5
u00079,a00535,5
u00079,a00334,4
u00079,a06873,1
u00079,a00650,1
u00079,a00146,4
u00079,a03849,1
u00079,a05073,5
u00079,a02245,2
u00079,a04247,2
u00079,a03894,4
u00079,a06639,4
u00079,a04225,4
u00079,a06192,4
u00079,a02878,1
u00079,a00508,3
u00079,a02246,4
u00079,a03213,3
u00079,a04910,1
u00079,a00364,2
u00079,a01349,2
u00079,a01533,3
u00079,a02729,4
u00079,a00465,2
u00079,a05519,2
u00079,a00514,4
u00079,a05733,4
u00079,a02252,3
u00079,a05842,5
u00079,a04659,4
u00079,a04613,4
u00079,a01757,1
u00079,a04754,5
u00079,a05845,5
u00079,a02714,4
u00079,a05377,3
u00079,a05912,1
u00079,a06716,1
u00079,a06462,1
u00079,a00005,5
u00079,a04266,4
u00079,a00721,1
u00079,a03971,4
u00079,a02474,2
u00079,a04491,2
u00079,a06649,4
u00079,a00773,4
u00079,a05210,2
u00079,a03943,5
u00079,a03328,2
u00079,a02952,1
u00079,a03918,4
u00079,a06112,4
u00079,a05038,5
u00079,a04341,3
u00079,a06786,5
u00079,a06582,5
u00079,a04411,3
u00079,a01483,3
u00080,a02108,4
u00080,a02175,4
u00080,a04669,4
u00080,a03007,3
u00080,a01628,2
u00080,a00119,3
u00080,a00034,1
u00080,a04049,1
u00080,a00957,1
u00080,a02878,2
u00080,a06273,3
u00080,a05679,1
u00080,a00954,5
u00080,a02985,5
u00080,a01329,1
u00080,a01058,4
u00080,a00743,5
u00080,a01453,5
u00080,a02829,4
u00080,a00223,5
u00080,a03335,1
u00080,a05039,4
u00080,a05720,2
u00080,a01485,5
u00080,a05823,3
u00080,a05725,2
u00080,a00271,5
u00080,a00304,3
u00080,a01101,5
u00080,a04785,4
u00080,a01475,5
u00080,a06120,5
u00080,a04700,5
u00080,a03828,5
u00080,a00287,5
u00080,a04725,1
u00080,a00427,5
u00080,a01957,2
u00080,a01466,4
u00080,a04344,5
u00080,a03342,5
u00080,a03344,2
u00080,a04704,3
u00080,a06312,4
u00080,a04206,4
u00080,a04444,1
u00080,a03609,2
u00080,a00287,4
u00080,a04898,1
u00080,a00329,4
u00080,a05877,5
u00080,a00327,2
u00080,a03599,5
u00080,a00086,2
u00080,a01970,5
u00080,a01783,2
u00080,a00863,2
u00080,a00425,3
u00080,a06451,1
u00080,a02716,5
u00080,a03196,1
u00080,a02126,4
u00080,a01988,4
u00080,a02970,3
u00080,a04455,4
u00080,a04972,1
u00080,a02162,5
u00080,a00064,2
u00080,a02271,1
u00080,a03295,3
u00080,a03688,2
u00080,a02709,5
u00080,a04412,3
u00080,a02517,4
u00080,a05301,2
u00080,a03797,2
u00080,a02079,2
u00080,a05554,1
u00080,a02445,3
u00080,a06492,4
u00080,a05685,3
u00080,a06853,3
u00080,a01944,3
u00080,a03789,4
u00080,a02096,2
u00080,a02070,3
u00080,a02992,4
u00080,a04304,1
u00080,a06560,5
u00080,a03969,1
u00080,a06502,5
u00080,a06898,2
u00080,a01208,5
u00080,a01821,1
u00080,a05310,3
u00080,a04688,3
u00080,a02530,4
u00080,a04917,2
u00081,a00911,3
u00081,a06835,5
u00081,a02762,4
u00081,a02160,5
u00081,a04606,4
u00081,a02028,3
u00081,a06669,4
u00081,a02786,3
u00081,a01755,4
u00081,a02003,2
u00081,a00494,5
u00081,a00460,5
u00081,a01599,1
u00081,a02006,5
u00081,a00043,5
u00081,a01485,5
u00081,a05269,2
u00081,a06291,5
u00081,a05110,1
u00081,a04613,1
u00081,a02318,2
u00081,a00033,3
u00081,a04825,1
u00081,a04229,5
u00081,a04450,2
u00081,a06547,2
u00081,a03977,1
u00081,a03235,1
u00081,a06495,2
u00081,a03166,3
u00081,a06084,4
u00081,a02548,3
u00081,a03450,1
u00081,a06471,2
u00081,a01812,4
u00081,a06847,3
u00081,a03894,4
u00081,a02680,5
u00081,a02745,1
u00081,a00607,4
u00081,a04620,1
u00081,a03222,3
u00081,a02379,2
u00081,a00141,2
u00081,a01365,2
u00081,a06117,4
u00081,a05786,4
u00081,a00276,2
u00081,a02872,4
u00081,a01821,3
u00081,a05630,1
u00081,a03706,4
u00081,a06458,5
u00081,a06529,1
u00081,a06087,4
u00081,a03741,4
u00081,a00927,5
u00081,a00839,5
u00081,a06067,4
u00081,a05654,1
u00081,a01239,1
u00081,a04466,5
u00081,a01111,3
u00081,a01680,3
u00081,a02187,4
u00081,a06362,3
u00081,a02084,2
u00081,a06923,4
u00081,a01326,1
u00081,a06528,5
u00081,a06532,2
u00081,a05455,3
u00081,a05391,4
u00081,a06259,1
u00081,a01902,5
u00081,a05930,3
u00081,a04884,5
u00081,a06053,1
u00081,a02629,2
u00081,a00467,4
u00081,a04478,3
u00081,a02662,4
u00081,a00117,2
u00081,a02187,5
u00081,a01598,5
u00081,a05324,1
u00081,a03119,5
u00081,a06288,2
u00081,a00140,5
u00081,a00436,4
u00081,a00203,5
u00081,a03190,5
u00081,a01433,3
u00081,a02242,4
u00081,a06320,4
u00081,a04491,3
u00081,a04855,4
u00081,a05134,4
u00081,a00390,4
u00082,a03553,5
u00082,a00303,3
u00082,a01540,1
u00082,a06136,3
u00082,a02604,4
u00082,a02007,4
u00082,a02553,1
u00082,a01563,2
u00082,a06179,1
u00082,a04839,1
u00082,a01926,3
u00082,a00628,4
u00082,a03601,2
u00082,a05250,1
u00082,a01141,1
u00082,a06682,3
u00082,a06562,5
u00082,a04509,2
u00082,a00699,5
u00082,a04481,5
u00082,a03487,3
u00082,a05189,3
u00082,a01021,1
u00082,a01830,3
u00082,a05110,4
u00082,a05947,2
u00082,a04710,5
u00082,a05743,1
u00082,a03983,1
u00082,a03880,3
u00082,a04786,4
u00082,a01251,1
u00082,a05395,3
u00082,a04576,5
u00082,a04752,5
u00082,a00429,2
u00082,a02993,5
u00082,a05962,4
u00082,a01732,2
u00082,a06837,4
u00082,a03058,5
u00082,a00356,5
u00082,a01979,5
u00082,a01240,5
u00082,a00904,3
u00082,a05825,5
u00082,a06908,3
u00082,a03321,5
u00082,a00986,4
u00082,a01756,5
u00082,a00986,2
u00082,a04029,2
u00082,a02549,4
u00082,a06533,4
u00082,a00017,1
u00082,a00176,5
u00082,a06451,1
u00082,a04192,2
u00082,a04403,1
u00082,a03022,2
u00082,a01232,3
u00082,a04825,4
u00082,a01379,1
u00082,a02176,4
u00082,a01211,4
u00082,a04982,2
u00082,a05349,1
u00082,a01642,3
u00082,a05856,4
u00082,a04501,5
u00082,a06107,3
u00082,a05424,3
u00082,a01272,3
u00082,a00486,3
u00082,a05938,3
u00082,a01871,1
u00082,a02077,2
u00082,a02651,1
u00082,a01297,1
u00082,a06010,3
u00082,a06385,4
u00082,a06243,5
u00082,a00492,5
u00082,a00410,2
u00082,a03813,1
u00082,a03886,3
u00082,a05466,5
u00082,a04638,5
u00082,a00773,3
u00082,a01943,5
u00082,a06797,2
u00082,a00320,1
u00082,a06575,3
u00082,a04741,5
u00083,a03978,3
u00083,a02445,4
u00083,a04389,4
u00083,a05929,4
u00083,a04125,3
u00083,a04728,3
u00083,a06255,4
u00083,a04194,5
u00083,a01324,2
u00083,a03642,3
u00083,a02327,1
u00083,a05122,3
u00083,a02675,2
u00083,a01834,1
u00083,a03445,3
u00083,a01138,2
u00083,a04575,3
u00083,a02540,4
u00083,a03792,2
u00083,a02355,4
u00083,a00939,5
u00083,a04414,4
u00083,a02315,5
u00083,a01048,3
u00083,a01882,4
u00083,a00470,5
u00083,a05713,5
u00083,a06433,1
u00083,a00079,3
u00083,a03542,3
u00083,a05595,2
u00083,a01503,2
u00083,a03955,1
u00083,a01335,1
u00083,a03556,5
u00083,a00413,1
u00083,a03737,5
u00083,a04392,4
u00083,a04951,4
u00083,a02165,3
u00083,a05049,4
u00083,a01420,3
u00083,a02160,5
u00083,a05551,2
u00083,a00590,4
u00083,a03919,4
u00083,a05604,5
u00083,a04485,2
u00083,a04577,2
u00083,a02738,3
u00083,a03478,4
u00083,a02779,1
u00083,a02028,2
u00083,a04783,5
u00083,a02924,4
u00083,a02034,2
u00083,a01799,1
u00083,a03043,1
u00083,a04075,5
u00083,a03868,3
u00083,a04845,4
u00083,a02480,3
u00083,a01851,1
u00083,a03547,4
u00083,a00590,1
u00083,a06208,1
u00083,a01931,1
u00083,a00067,2
u00083,a06223,3
u00083,a05485,1
u00083,a04991,1
u00083,a03674,5
u00083,a04641,2
u00083,a06418,5
u00083,a00656,1
u00083,a05431,3
u00083,a01913,5
u00083,a03351,1
u00083,a00871,3
u00083,a04629,1
u00083,a00278,4
u00083,a04566,1
u00083,a06060,3
u00083,a05776,2
u00083,a03952,2
u00083,a02181,4
u00083,a01681,5
u00083,a04174,2
u00083,a04738,5
u00083,a05716,2
u00084,a04931,1
u00084,a01576,2
u00084,a02781,4
u00084,a00688,2
u00084,a04868,1
u00084,a06470,4
u00084,a05669,1
u00084,a05921,4
u00084,a02110,2
u00084,a00250,4
u00084,a00618,5
u00084,a03481,1
u00084,a06470,1
u00084,a04817,4
u00084,a01730,1
u00084,a05338,2
u00084,a06688,1
u00084,a03031,4
u00084,a06394,3
u00084,a02960,3
u00084,a05896,1
u00084,a06338,5
u00084,a05078,4
u00084,a05570,4
u00084,a05664,5
u00084,a05566,1
u00084,a01900,4
u00084,a01689,5
u00084,a04977,5
u00084,a05637,1
u00084,a01821,3
u00084,a06591,4
u00084,a01810,1
u00084,a03520,2
u00084,a01132,2
u00084,a01146,4
u00084,a06230,5
u00084,a04661,2
u00084,a03274,1
u00084,a02812,5
u00084,a04174,2
u00084,a05148,3
u00084,a01439,4
u00084,a05996,5
u00084,a01949,5
u00084,a03102,3
u00084,a06300,4
u00084,a06426,2
u00084,a05645,5
u00084,a05579,3
u00084,a03364,2
u00084,a00158,1
u00084,a01379,2
u00084,a04391,5
u00084,a00698,5
u00084,a02971,1
u00084,a06926,1
u00084,a04258,2
u00084,a04515,2
u00084,a05196,5
u00084,a01524,3
u00084,a02965,2
u00084,a02343,5
u00084,a02176,2
u00084,a01866,4
u00084,a06320,5
u00084,a01999,1
u00084,a00749,1
u00084,a02346,5
u00084,a02772,5
u00084,a03167,4
u00084,a01512,4
u00084,a00971,2
u00084,a04124,3
u00084,a01678,3
u00084,a02457,3
u00084,a04488,4
u00084,a02088,2
u00084,a00841,4
u00084,a03583,5
u00084,a02062,3
u00084,a05552,5
u00084,a01152,5
u00084,a03186,2
u00084,a04357,2
u00084,a00002,5
u00084,a01875,2
u00084,a02362,2
u00084,a03602,2
u00084,a05579,5
u00084,a00454,2
u00084,a00325,2
u00084,a00983,5
u00084,a01908,2
u00084,a05571,1
u00084,a05023,2
u00084,a04066,1
u00084,a04615,3
u00084,a00238,1
u00085,a00889,3
u00085,a02515,3
u00085,a00297,4
u00085,a00924,4
u00085,a05261,5
u00085,a04803,5
u00085,a00013,1
u00085,a05352,3
u00085,a02788,2
u00085,a06326,4
u00085,a00077,5
u00085,a03256,1
u00085,a01218,5
u00085,a03135,1
u00085,a06626,4
u00085,a02573,2
u00085,a02066,1
u00085,a04248,2
u00085,a06183,1
u00085,a05877,4
u00085,a03958,4
u00085,a02511,2
u00085,a04254,2
u00085,a02631,3
u00085,a04576,4
u00085,a05468,2
u00085,a06072,5
u00085,a03110,4
u00085,a01960,3
u00085,a04761,1
u00085,a03752,2
u00085,a00829,3
u00085,a00905,3
u00085,a03733,2
u00085,a06071,5
u00085,a03468,2
u00085,a05855,3
u00085,a06083,5
u00085,a04891,2
u00085,a03302,3
u00085,a03873,1
u00085,a04733,1
u00085,a05955,5
u00085,a00529,4
u00085,a04568,1
u00085,a05888,1
u00085,a06930,2
u00085,a05748,4
u00085,a00704,1
u00085,a00748,4
u00085,a00962,5
u00085,a05278,1
u00085,a06318,4
u00085,a00665,2
u00085,a04060,2
u00085,a05745,5
u00085,a02066,1
u00085,a01847,1
u00085,a01556,3
u00085,a01727,3
u00085,a00950,5
u00085,a06575,2
u00085,a05964,1
u00085,a02031,5
u00085,a04140,5
u00085,a02522,5
u00085,a06539,4
u00085,a00796,1
u00085,a00246,5
u00085,a03580,4
u00085,a00906,1
u00085,a05918,5
u00085,a03908,4
u00085,a03780,5
u00085,a06527,4
u00085,a02661,2
u00085,a02045,1
u00085,a04843,2
u00085,a02083,4
u00085,a05717,1
u00085,a02177,1
u00085,a03497,3
u00085,a00602,1
u00085,a03035,2
u00085,a02521,5
u00085,a03553,3
u00085,a06137,2
u00085,a06751,2
u00085,a05861,1
u00085,a00842,3
u00085,a00063,3
u00085,a04756,4
u00085,a04226,4
u00086,a02114,4
u00086,a05281,5
u00086,a02581,5
u00086,a04901,2
u00086,a05547,1
u00086,a02802,5
u00086,a06426,5
u00086,a06394,3
u00086,a00063,2
u00086,a06081,1
u00086,a01923,4
u00086,a02594,5
u00086,a02147,1
u00086,a03463,3
u00086,a00643,1
u00086,a06695,1
u00086,a00566,2
u00086,a06019,4
u00086,a05022,1
u00086,a02519,2
u00086,a02360,3
u00086,a03722,2
u00086,a03666,3
u00086,a00558,5
u00086,a00417,2
u00086,a03109,1
u00086,a05789,3
u00086,a01789,2
u00086,a00571,4
u00086,a02215,3
u00086,a04758,4
u00086,a00143,1
u00086,a03865,4
u00086,a06838,1
u00086,a06477,3
u00086,a01605,4
u00086,a06875,1
u00086,a05275,1
u00086,a04356,2
u00086,a01235,5
u00086,a00805,4
u00086,a05424,3
u00086,a00347,2
u00086,a04872,1
u00086,a04467,1
u00086,a02002,1
u00086,a01431,3
u00086,a00150,1
u00086,a03879,5
u00086,a02553,4
u00086,a02019,1
u00086,a06109,2
u00086,a05440,1
u00086,a01845,2
u00086,a05232,5
u00086,a00492,3
u00086,a03844,4
u00086,a05852,3
u00086,a02741,3
u00086,a00726,5
u00086,a02625,2
u00086,a06626,4
u00086,a03335,1
u00086,a05738,5
u00086,a00980,5
u00086,a01530,4
u00086,a06281,2
u00086,a02658,1
u00086,a04759,2
u00086,a05432,2
u00086,a01873,2
u00086,a06196,5
u00086,a04031,4
u00086,a04756,4
u00086,a06823,1
u00086,a05653,3
u00086,a06460,2
u00086,a02921,2
u00086,a00704,3
u00086,a01016,2
u00086,a05265,4
u00086,a03778,5
u00086,a06172,5
u00086,a01950,2
u00086,a03729,5
u00086,a05741,5
u00086,a03599,2
u00086,a05158,1
u00086,a06838,1
u00086,a05201,2
u00086,a03133,3
u00086,a01813,4
u00086,a03364,1
u00086,a03046,5
u00086,a02246,4
u00086,a01161,5
u00086,a03233,2
u00086,a02957,1
u00087,a04700,4
u00087,a04125,4
u00087,a05797,4
u00087,a06375,1
u00087,a03802,4
u00087,a05260,5
u00087,a02377,5
u00087,a04402,2
u00087,a05968,3
u00087,a01255,5
u00087,a06598,4
u00087,a04664,5
u00087,a04927,2
u00087,a05998,5
u00087,a01125,5
u00087,a03310,3
u00087,a01848,2
u00087,a05423,4
u00087,a01703,4
u00087,a00792,1
u00087,a03707,2
u00087,a04796,4
u00087,a04583,4
u00087,a01300,4
u00087,a00170,2
u00087,a01965,4
u00087,a01502,1
u00087,a04334,3
u00087,a04125,2
u00087,a04772,5
u00087,a02777,4
u00087,a00350,4
u00087,a01165,5
u00087,a03091,3
u00087,a03883,3
u00087,a04663,4
u00087,a01475,3
u00087,a03578,1
u00087,a03183,5
u00087,a02257,5
u00087,a03005,3
u00087,a02932,1
u00087,a04658,2
u00087,a04706,5
u00087,a04521,1
u00087,a05629,1
u00087,a00303,3
u00087,a06448,3
u00087,a03148,2
u00087,a04885,4
u00087,a04005,1
u00087,a06293,5
u00087,a04907,2
u00087,a06716,2
u00087,a01714,2
u00087,a04721,2
u00087,a03613,4
u00087,a05239,1
u00087,a01896,3
u00087,a03282,4
u00087,a02666,1
u00087,a02795,2
u00087,a01197,4
u00087,a05988,2
u00087,a01544,2
u00087,a01693,2
u00087,a00236,3
u00087,a04952,4
u00087,a03761,3
u00087,a06478,4
u00087,a03905,3
u00087,a00714,5
u00087,a05851,4
u00087,a04605,5
u00087,a05131,4
u00087,a06053,5
u00087,a06454,1
u00087,a05470,2
u00087,a00128,5
u00087,a01949,2
u00087,a04865,3
u00087,a06273,3
u00087,a04535,2
u00087,a06417,4
u00087,a03900,2
u00087,a01992,1
u00087,a05509,3
u00087,a00990,3
u00087,a03419,3
u00087,a01426,1
u00087,a04809,1
u00087,a02054,5
u00087,a05403,3
u00088,a03008,2
u00088,a01482,1
u00088,a04201,3
u00088,a06896,5
u00088,a04845,4
u00088,a02913,3
u00088,a05313,1
u00088,a05405,5
u00088,a05911,5
u00088,a05525,4
u00088,a05730,3
u00088,a05440,5
u00088,a05664,3
u00088,a01922,5
u00088,a05491,2
u00088,a00584,3
u00088,a01646,1
u00088,a06775,1
u00088,a06720,3
u00088,a00449,3
u00088,a06151,1
u00088,a03162,2
u00088,a02630,2
u00088,a01517,5
u00088,a00705,5
u00088,a05906,1
u00088,a04298,3
u00088,a02359,3
u00088,a06956,5
u00088,a05742,5
u00088,a06341,5
u00088,a00021,4
u00088,a02351,3
u00088,a05201,5
u00088,a02212,1
u00088,a05697,3
u00088,a02742,4
u00088,a02046,5
u00088,a06177,4
u00088,a06911,1
u00088,a05580,3
u00088,a01852,4
u00088,a06105,5
u00088,a03082,5
u00088,a01669,4
u00088,a02656,1
u00088,a00896,4
u00088,a05671,1
u00088,a00641,3
u00088,a05638,3
u00088,a00026,3
u00088,a03157,2
u00088,a04598,1
u00088,a02664,3
u00088,a01464,5
u00088,a06958,2
u00088,a06777,1
u00088,a05749,3
u00088,a04456,4
u00088,a05458,4
u00088,a05189,4
u00088,a04265,5
u00088,a06342,1
u00088,a00015,5
u00088,a00988,4
u00088,a02850,2
u00088,a02832,2
u00088,a02276,1
u00088,a04888,2
u00088,a06897,1
